leader,vote,name,Sc,Sc_p,R-Sc,R-Sc_p,slots,Sc_p_lb,Sc_p_ub,Sc_p_flag,Sc_lb,Sc_ub,Sc_flag,dontfront_violations
CHED86J97RCtt8HxhNxvUSQWPqFsiftNpWWQd9HZvqvw,CHED3EkUPk4jGB3JHhgzDQF1LgU3BfHk3KRDk9umGync,"",0.4166666666666667,0.4166666666666667,1.6666666666666667,1.6666666666666667,4,0.03918969704007086,0.9259732367684081,true,-0.3251826059247181,0.36879900804112026,true,0
8BwV97uHgQEFYGVhMxcrUuNZ7rzhpiiHJNAThvCX4zv3,BT8LZUvQVwFHRGw2Dwv7UeqDUq7btfjegLpuz5bwgziD,"",0.7296632896305126,0.3832191100516488,2448.7500000000005,1286.0833333333335,3356,0.3511618389196066,0.41632509445865706,true,0.00982874804256537,0.03378765407383674,true,2856
4o2TxN5RNxjiLvEbK56ZyaZ1bg3ZTgaTLpPRqi8vEkRS,8guXF5HQVU4g71ZCnn6aEJxQyb59NaEc4XCGjF5arsiH,"BLOCKPRIME 💠",0.516025641025641,0.36217948717948717,53.66666666666666,37.666666666666664,104,0.20747905915399448,0.5519010024975147,true,-0.04624229493576866,0.08985869705217077,true,59
GqT4x9wuaqxES9KpnqjyX1t9ddVj25YMeG7mnkds8HWF,Ac5y3nnaU97CqdsqNBygqxbCd7Hk8NU5PVk61R5qMHqT,"",0.5839251893939394,0.3548768939393939,411.08333333333337,249.83333333333331,704,0.28844665235867106,0.4274163652730767,true,-0.004347215134184745,0.04796361725058686,true,459
7b24ANrGm5tPzZsedBbuXUuVZN1tEwf9k4zFcNXm6nYs,GZw27T4rCYcmzVG8tYqkQ29Hw2Gg4oQ3Z7PtqoQ5TmoV,"",0.5735085227272728,0.34487452651515155,807.5000000000001,485.58333333333337,1408,0.29747536789502005,0.3955735628724718,true,0.0033135289038086282,0.04030287321259349,true,855
7HW9bm5W1eA6RoDAodeoJZwzYjwWj95BeEd5MQKrpMCq,AJTwC1Y3e7DRXPij3ZehavvugoL5hUfW6vhQzeYYu2JC,"",0.5455097087378641,0.33367044228694714,674.25,412.4166666666667,1236,0.2837796507398629,0.38758586435610876,true,0.0020685837282672093,0.041547818388134906,true,734
3zr2d3xyqANDBpbaq3QNvn9W6fofxGGK5AKbF9dEvNvk,7cPztttFu6zHWvHqnGPRhxvGrmoMdzm75Lsn2yTbHbi2,"",0.5181472746331236,0.3327109538784067,1318.1666666666665,846.4166666666666,2544,0.2974493191459613,0.3699515411018308,true,0.008049120572829931,0.035567281543572186,true,1379
4dALbSiXCWQFF4KvA2hoKrpVLMUscVFFyfSxW8m2K1Ex,9jmvcGEGNq83FqzJrRVHoRX6sDc3MFbg8PeKyCGwzKgm,"",0.523592509920635,0.33128720238095233,1407.416666666667,890.4999999999999,2688,0.29699809899563057,0.3674657817077436,true,0.008422740077322542,0.03519366203907957,true,1530
LytENd5zY8d2nG1o5r4oz1CX5oHv1W13HkMmPgo8MUg,3nYnW8z3Aum5U6HiVLJkR71rauWPW2hyvngye4t25rPt,"🛡️ EverSafe | 0%",0.5463709677419355,0.3289650537634408,135.5,81.58333333333333,248,0.22568836318971652,0.4519190110446025,true,-0.022259675496528266,0.06587607761293038,true,146
9Xm2WtKW1tEpY5wxKZD9XbAmojHGGtjiGeM3LotYT1Z9,CtiiCQbRh13cqorWaEimroRznTL2qTytNhzYz53BCnbq,"Ishtar",0.46488575268817206,0.3272849462365591,230.58333333333334,162.33333333333331,496,0.2514909910567771,0.4133084029578298,true,-0.00935249328613972,0.052968895402541835,true,277
EWVSb1db8iCNzbH3sejdo3fkYhZAUqwz1LTjWdaSd7Cz,CdVHBthnsGiEX53cAG2cHrwsfZseUsQNYTm6By6qno4f,"",0.6056763285024155,0.321256038647343,167.16666666666669,88.66666666666666,276,0.22366990269521544,0.43742859538020984,true,-0.019964583253357145,0.06358098536975926,true,217
BiF9ZbQht1TgHwWEcrbMQFt37aLEPpNvXWAyd7SuqhpR,HymVLhdKah8BrZj4FAXJJYH8nhWGqjqvFvPFJM5L5VNa,"SHP",0.4738247863247863,0.32104700854700857,73.91666666666666,50.083333333333336,156,0.19712505665895702,0.47662504119757637,true,-0.03375479625131113,0.07737119836771324,true,88
CYhgRWDhcgLwwTo1XBKnzzVS3L3767ueyQmQjSeLeLbK,2NS9Jo3WJvxz6K1vnMdFVsVQXBLZZounC5w8n8AEHDCy,"",0.4924348230912477,0.317931409062694,1057.75,682.9166666666667,2148,0.28023040522120046,0.35818048911719935,true,0.0068344425016967185,0.0367819596147054,true,1136
7bLCyBuFdPFYbBuztRvqrX9e13Dt6mfpoxdnMDhXvZaV,9fgw3MScN9xDUTLZJaiqTBF9BmoASJGWmJCdUKSjzsXs,"",0.4972793679189027,0.3157796660703638,1111.9166666666665,706.0833333333334,2236,0.27888246609776174,0.3551542712444931,true,0.007132053656402598,0.03648434845999952,true,1236
HBNvkUX6QQSrF2o2d79np8HVAmd56xAJzomYcoHJs9Qq,2sWtnefPHSWVX1g3rAVBCwjLxRAKWqrUdMSTSHEccQmt,"",0.4757922535211267,0.314737382629108,1080.9999999999998,715.0833333333334,2272,0.2781626956694905,0.35376427598482163,true,0.0072487902221815385,0.03636761189422058,true,1238
5B1eeUcVsdX1GQPxeipE6MXaQZwGAWNEWCTPWXqVL2j9,33jhUy4KkZ3AxRfqLshb4u6u6pA1MC6yoNHrKWNeRxbg,"dikijkoala",0.4251469017094017,0.3136351495726496,530.5833333333334,391.4166666666667,1248,0.26502910934567614,0.36670776858534837,true,0.0021637149678980783,0.04145268714850404,true,644
STAKEmdfirzRm34Q4WrBiUQBnn6AaadYq4oq5hfuBZe,HAK7iPgQTFwqEzPfVrRDbG5epFdk1dsA9qQexytsDoes,"StakeShip 🛳  Additional rewards",0.440603595890411,0.311287100456621,1029.25,727.1666666666666,2336,0.2753306761324593,0.3496734060603315,true,0.0074496193007034806,0.036166782815698635,true,1227
DhKrFYrbiNJSJbVN242Bmi8izphkX6M68mf5R7A2vHgp,GioetmC79nLRnN7VDfHaq8coWAEFPJKu9py59uUqdV5U,"___",0.4350641025641025,0.3105769230769231,565.5833333333333,403.75,1300,0.26306629053819586,0.3624479255560604,true,0.00256061418602347,0.041055787930378645,true,642
7XCbYkANgiqgCoevBmJMAwYqD4iuKzNEJjd2XtF5QExp,AUTnPgB8m6qsctP9RRAcmnVrLSpZbBYB8nQAzYUN5j8q,"Dima_FantomasUA",0.4391339869281046,0.30943627450980393,1254.1666666666667,883.75,2856,0.2768617038976194,0.34402015866973884,true,0.008822396476613788,0.03479400563978833,true,1538
ALTAzqTBthbRymkWxgZFBaXsrnSfxSQZST76XSehxJVa,A1taSaBJrLMrqfWsPESYDujnZv5yD7bF35LjXoyNXhzN,"AltaBlock",0.41893468118195965,0.3078991705546915,1077.5000000000002,791.9166666666666,2572,0.27369544876508445,0.3443507624496738,true,0.008124219428724233,0.035492182687677884,true,1256
