leader,vote,name,Sc,Sc_p,R-Sc,R-Sc_p,slots,Sc_p_lb,Sc_p_ub,Sc_p_flag,Sc_lb,Sc_ub,Sc_flag,dontfront_violations
8BwV97uHgQEFYGVhMxcrUuNZ7rzhpiiHJNAThvCX4zv3,BT8LZUvQVwFHRGw2Dwv7UeqDUq7btfjegLpuz5bwgziD,"",0.7833886876006442,0.38687600644122383,2594.5833333333335,1281.3333333333333,3312,0.3545362485634644,0.42024507251775073,true,0.009868410210130156,0.03394442047770053,true,3061
4o2TxN5RNxjiLvEbK56ZyaZ1bg3ZTgaTLpPRqi8vEkRS,8guXF5HQVU4g71ZCnn6aEJxQyb59NaEc4XCGjF5arsiH,"BLOCKPRIME 💠",0.5232371794871795,0.3581730769230769,54.41666666666667,37.25,104,0.20434284046209647,0.5480424555397472,true,-0.04602693263936669,0.08983976332719737,true,64
7b24ANrGm5tPzZsedBbuXUuVZN1tEwf9k4zFcNXm6nYs,GZw27T4rCYcmzVG8tYqkQ29Hw2Gg4oQ3Z7PtqoQ5TmoV,"",0.5944672131147543,0.3575136612021858,725.2500000000002,436.1666666666667,1220,0.30617488055029235,0.4123448062216399,true,0.002071983122321923,0.04174084756550876,true,773
GqT4x9wuaqxES9KpnqjyX1t9ddVj25YMeG7mnkds8HWF,Ac5y3nnaU97CqdsqNBygqxbCd7Hk8NU5PVk61R5qMHqT,"",0.5806261770244822,0.35287193973634645,411.08333333333337,249.8333333333333,708,0.28674628728976237,0.4251569644362706,true,-0.0041301120150342915,0.04794294270286498,true,459
3zr2d3xyqANDBpbaq3QNvn9W6fofxGGK5AKbF9dEvNvk,7cPztttFu6zHWvHqnGPRhxvGrmoMdzm75Lsn2yTbHbi2,"",0.5377772643253236,0.33884011090573013,1163.7500000000002,733.25,2164,0.300495759317766,0.3794233580432213,true,0.007013796995143328,0.03679903369268736,true,1220
4dALbSiXCWQFF4KvA2hoKrpVLMUscVFFyfSxW8m2K1Ex,9jmvcGEGNq83FqzJrRVHoRX6sDc3MFbg8PeKyCGwzKgm,"",0.5424015285126397,0.33594209288653737,1230.1666666666667,761.9166666666667,2268,0.2985565421909115,0.37550298084898964,true,0.007359257098928415,0.03645357358890227,true,1326
7HW9bm5W1eA6RoDAodeoJZwzYjwWj95BeEd5MQKrpMCq,AJTwC1Y3e7DRXPij3ZehavvugoL5hUfW6vhQzeYYu2JC,"",0.5509413067552603,0.33554817275747506,663.3333333333334,404,1204,0.2849367113207716,0.3902432760405342,true,0.0019406278310513218,0.04187220285677937,true,724
9Xm2WtKW1tEpY5wxKZD9XbAmojHGGtjiGeM3LotYT1Z9,CtiiCQbRh13cqorWaEimroRznTL2qTytNhzYz53BCnbq,"Ishtar",0.46488575268817206,0.3272849462365591,230.58333333333334,162.33333333333331,496,0.2514909910567771,0.4133084029578298,true,-0.009200636285544857,0.05301346697337554,true,277
CYhgRWDhcgLwwTo1XBKnzzVS3L3767ueyQmQjSeLeLbK,2NS9Jo3WJvxz6K1vnMdFVsVQXBLZZounC5w8n8AEHDCy,"",0.5109857482185275,0.3214568487727633,860.5000000000003,541.3333333333334,1684,0.27893769305044913,0.3671570964484696,true,0.005024230748696911,0.03878859993913378,true,930
5B1eeUcVsdX1GQPxeipE6MXaQZwGAWNEWCTPWXqVL2j9,33jhUy4KkZ3AxRfqLshb4u6u6pA1MC6yoNHrKWNeRxbg,"dikijkoala",0.44000527426160335,0.3188950421940928,556.1666666666666,403.0833333333333,1264,0.27029519481791614,0.37178111222369276,true,0.002420260410377007,0.041392570277453675,true,686
7XCbYkANgiqgCoevBmJMAwYqD4iuKzNEJjd2XtF5QExp,AUTnPgB8m6qsctP9RRAcmnVrLSpZbBYB8nQAzYUN5j8q,"Dima_FantomasUA",0.45762555391432796,0.31840841949778426,1239.2500000000002,862.2499999999998,2708,0.28467069884576524,0.35416491373573356,true,0.00859343293201209,0.035219397755818595,true,1561
HBNvkUX6QQSrF2o2d79np8HVAmd56xAJzomYcoHJs9Qq,2sWtnefPHSWVX1g3rAVBCwjLxRAKWqrUdMSTSHEccQmt,"",0.4888265669515669,0.3181089743589744,915.0833333333333,595.5000000000001,1872,0.27783056447462107,0.361305276551677,true,0.0058943716680206135,0.03791845901981007,true,1056
7bLCyBuFdPFYbBuztRvqrX9e13Dt6mfpoxdnMDhXvZaV,9fgw3MScN9xDUTLZJaiqTBF9BmoASJGWmJCdUKSjzsXs,"",0.5139367816091954,0.3163314176245211,894.25,550.4166666666667,1740,0.2746992656331423,0.36113157035627086,true,0.005298119814294667,0.038514710873536015,true,993
BiF9ZbQht1TgHwWEcrbMQFt37aLEPpNvXWAyd7SuqhpR,HymVLhdKah8BrZj4FAXJJYH8nhWGqjqvFvPFJM5L5VNa,"SHP",0.46342592592592596,0.31527777777777777,83.41666666666667,56.75,180,0.19941103072668712,0.4598022376188148,true,-0.02973087393291549,0.07354370462074618,true,107
STAKEmdfirzRm34Q4WrBiUQBnn6AaadYq4oq5hfuBZe,HAK7iPgQTFwqEzPfVrRDbG5epFdk1dsA9qQexytsDoes,"StakeShip 🛳  Additional rewards",0.45031028368794324,0.31511524822695036,846.5833333333333,592.4166666666666,1880,0.27504746091016724,0.35813643302768655,true,0.005928476166114936,0.03788435452171575,true,1006
3fHDpgV7GG2fRirqYNFvAUfH5BnbQnRYDqeJBpVFKm8s,FQ5Hc8CgnBBFT87QYt72SVVYGEk677fZHDKH1wX2TeQ5,"NeverBackDown",0.4443743996157542,0.3150816522574448,1233.5833333333337,874.6666666666667,2776,0.2818595568624286,0.3503094211943748,true,0.008757499149787344,0.03505533153804334,true,1462
EWVSb1db8iCNzbH3sejdo3fkYhZAUqwz1LTjWdaSd7Cz,CdVHBthnsGiEX53cAG2cHrwsfZseUsQNYTm6By6qno4f,"",0.555880062305296,0.31483644859813087,237.91666666666669,134.75,428,0.23508922964589443,0.40723333553418806,true,-0.011580705066754345,0.05539353575458503,true,324
RUSHpmG4o1ydgySKRexRws7WMmu8nH5BaQgEAmwo2hK,2Gife8andd4BkEbT5CncpriPxmQYqbspDh8cXkN6RUSH,"RushChain",0.442741935483871,0.3145161290322581,549,390.00000000000006,1240,0.2657133728683811,0.3677926842133035,true,0.002232588455606071,0.04158024223222462,true,658
DhKrFYrbiNJSJbVN242Bmi8izphkX6M68mf5R7A2vHgp,GioetmC79nLRnN7VDfHaq8coWAEFPJKu9py59uUqdV5U,"___",0.44405864197530853,0.3138117283950618,479.5833333333332,338.91666666666674,1080,0.26176911392826724,0.3710012381681384,true,0.0008255802724611884,0.04298725041536949,true,559
SPACESzWvxNLvWnUoXGq5UzdbrZ8Nuh967Ajq5eK9Pk,DM8eVQwKYpFUq4MAC1XEeZMjV4T34LfvGkK9vca55GaY,"SpaceCat.ws 🚀 0% + MEV",0.43735011990407663,0.31294964028776984,486.3333333333332,348.00000000000006,1112,0.26166771920910986,0.36925548817914816,true,0.0011311157829535928,0.04268171490487709,true,577
ALTAzqTBthbRymkWxgZFBaXsrnSfxSQZST76XSehxJVa,A1taSaBJrLMrqfWsPESYDujnZv5yD7bF35LjXoyNXhzN,"AltaBlock",0.4234627831715211,0.3103559870550162,872.3333333333335,639.3333333333334,2060,0.2722025703192222,0.3512760509371959,true,0.006642495453065186,0.0371703352347655,true,1020
impuzqtjwjxwHouDxv9qJ2EZd986ZeYWvHNzgPgaG3M,AjdEzodq5LpRA63AtQaiHyTLDfjTkr6csrtYWiSDPjaK,"IMPULSE⚡️",0.43789682539682545,0.308994708994709,551.7500000000001,389.3333333333333,1260,0.2608663637769099,0.3616577692353246,true,0.0023893545147729567,0.04142347617305773,true,666
Goo7uPA1ASVX2Ws4JW1eAjQxBcTtjMdpAHBtPBzi8yN6,H7JJ6aE73ufbUuDCZSQMxguQsj28XHe4VQyMk2hsVGoo,"GOOSE",0.44155405405405407,0.3085585585585585,326.75,228.33333333333331,740,0.24688777603712403,0.37790422338195934,true,-0.0035609388489989784,0.04737376953682966,true,377
STA5dMZHibCkLtWGXmEADpdkR8VRkGTJf1gTSMyJ1YU,D8aGMETy3q6ymADJs7YS81QY2qTQmptVox3iCfGDgSTA,"SolTA",0.4171483622350674,0.30852601156069365,288.66666666666663,213.5,692,0.24492362528549172,0.38032563975572586,true,-0.004429392273348369,0.048242222961179054,true,336
9aUUBU9AQvgeL8GqSubinJWJxhcXptj3nmvhVEAme4HT,GhBWWed6j9tXLEnKiw9CVDHyQCYunAVGnssrbYxbBmFm,"___",0.4351190476190476,0.3056051587301587,731,513.4166666666666,1680,0.26377558479082824,0.35090642601528316,true,0.005004144858671858,0.03880868582915883,true,887
AspisRQeHJv3GipiZBke6CpNFUzBmRs1jqY1xvDQk9A2,FPjq7vB2V3TiseJJSPsp47UWSfT4AwvKjiU7GEro7bX9,"Aspis 🛡 +MEV",0.4245532458059811,0.3021061269146609,776.0833333333334,552.2500000000001,1828,0.26208829168335074,0.3453743572084193,true,0.005702812401938977,0.03811001828589171,true,903
8ypigreunb34pCiQRqZzQoie2ej5prAjovUq7sHB6gMZ,DsT3eKbWAaX9wVZQYBsbkDwpFA9NTDtXfsYc9wXUEWpn,"vilar",0.43453246124031003,0.30020591085271314,597.9166666666666,413.08333333333326,1376,0.25451968937232955,0.35023997855421524,true,0.003230131261348697,0.04058269942648199,true,756
