leader,vote,name,Sc,Sc_p,R-Sc,R-Sc_p,slots,Sc_p_lb,Sc_p_ub,Sc_p_flag,Sc_lb,Sc_ub,Sc_flag,dontfront_violations
RytnqUwbphphGcE9hkTmutkEsUJZcQ5MGQeT2G7eBsd,DDNbTVcWEFmCGP8yFbGdTWsB8evcF2Hcc2gSN9bFqudn,"",0.47916666666666663,0.33333333333333337,1.9166666666666665,1.3333333333333335,4,0.025672496830648872,0.904653370786309,true,-0.34775751808341393,0.39612776848788545,true,3
7bLCyBuFdPFYbBuztRvqrX9e13Dt6mfpoxdnMDhXvZaV,9fgw3MScN9xDUTLZJaiqTBF9BmoASJGWmJCdUKSjzsXs,"",0.4998629385964913,0.3062911184210526,3039.166666666667,1862.2499999999998,6080,0.2837961462226743,0.32974820660863274,true,0.014644997696525596,0.033725252707945956,true,3104
8BwV97uHgQEFYGVhMxcrUuNZ7rzhpiiHJNAThvCX4zv3,BT8LZUvQVwFHRGw2Dwv7UeqDUq7btfjegLpuz5bwgziD,"",0.45954195345788273,0.30549410029498525,1869.416666666667,1242.75,4068,0.2781607189429108,0.33426959768735814,true,0.01252198498955021,0.03584826541492134,true,2174
CYhgRWDhcgLwwTo1XBKnzzVS3L3767ueyQmQjSeLeLbK,2NS9Jo3WJvxz6K1vnMdFVsVQXBLZZounC5w8n8AEHDCy,"",0.4871433051113202,0.30252430228911886,2071.3333333333335,1286.3333333333335,4252,0.27585734950168256,0.33059225609065696,true,0.012777129710373581,0.035593120694097966,true,2040
4dALbSiXCWQFF4KvA2hoKrpVLMUscVFFyfSxW8m2K1Ex,9jmvcGEGNq83FqzJrRVHoRX6sDc3MFbg8PeKyCGwzKgm,"",0.47705527994330266,0.29729210961493024,2692.5,1677.9166666666663,5644,0.2741895949733388,0.3214790050529888,true,0.014283363591958623,0.03408688681251293,true,2740
HBNvkUX6QQSrF2o2d79np8HVAmd56xAJzomYcoHJs9Qq,2sWtnefPHSWVX1g3rAVBCwjLxRAKWqrUdMSTSHEccQmt,"",0.4493851817042607,0.28465695488721804,1912.5833333333337,1211.5,4256,0.2585458177786891,0.31229442300382815,true,0.012782491870713,0.03558775853375855,true,1956
2FtwoBFTBFt4FKpeQAh1otggKPhPHh1Aka2dQ7LvyKyD,BNYVMkawH7ekKdbZ7NHqd7duLVc6QLATHYf5aqMkwjec,"ifrosta",0.39472853535353536,0.28125,416.8333333333333,297,1056,0.23080430684448222,0.33787819862314267,true,0.0012936379418234147,0.04707661246264813,true,468
4o2TxN5RNxjiLvEbK56ZyaZ1bg3ZTgaTLpPRqi8vEkRS,8guXF5HQVU4g71ZCnn6aEJxQyb59NaEc4XCGjF5arsiH,"BLOCKPRIME 💠",0.42881944444444453,0.27951388888888895,41.16666666666667,26.83333333333334,96,0.14122765267059775,0.4778600893402989,true,-0.05173734893375269,0.10010759933822423,true,45
impuzqtjwjxwHouDxv9qJ2EZd986ZeYWvHNzgPgaG3M,AjdEzodq5LpRA63AtQaiHyTLDfjTkr6csrtYWiSDPjaK,"IMPULSE⚡️",0.40205818242790076,0.27531857813547955,1598.5833333333335,1094.6666666666667,3976,0.24864952548323707,0.3036918753194628,true,0.01238782092440781,0.03598242948006374,true,1702
DhKrFYrbiNJSJbVN242Bmi8izphkX6M68mf5R7A2vHgp,GioetmC79nLRnN7VDfHaq8coWAEFPJKu9py59uUqdV5U,"___",0.39392905866302863,0.2747555707139609,1155,805.5833333333334,2932,0.24390029776694896,0.30792458670790357,true,0.010447110214970124,0.03792314018950142,true,1268
7b24ANrGm5tPzZsedBbuXUuVZN1tEwf9k4zFcNXm6nYs,GZw27T4rCYcmzVG8tYqkQ29Hw2Gg4oQ3Z7PtqoQ5TmoV,"",0.4030519005847953,0.2733004385964912,367.5833333333333,249.25,912,0.21993830671232412,0.3340648972715616,true,-0.00044737809797144173,0.04881762850244299,true,354
SPACESzWvxNLvWnUoXGq5UzdbrZ8Nuh967Ajq5eK9Pk,DM8eVQwKYpFUq4MAC1XEeZMjV4T34LfvGkK9vca55GaY,"SpaceCat.ws 🚀 0% + MEV",0.38178294573643407,0.27193446088794926,1444.6666666666665,1029,3784,0.24474239105643925,0.300943870344609,true,0.012092226778892856,0.03627802362557869,true,1502
9aUUBU9AQvgeL8GqSubinJWJxhcXptj3nmvhVEAme4HT,GhBWWed6j9tXLEnKiw9CVDHyQCYunAVGnssrbYxbBmFm,"___",0.38476290097629007,0.2710512552301256,1471.3333333333333,1036.5000000000002,3824,0.24402849435051405,0.29987938535166264,true,0.012155640422181712,0.03621460998228984,true,1620
H3n2gVjzxhMWTXgqnrTfi8WdqAcQFuoHy5SqvAdqkMF4,4jx1b7HCN9nCxygP3hruC85BxcYndhxby4hkNexuHvxT,"topnode",0.37817518846279913,0.2708128482464766,1538.4166666666667,1101.666666666667,4068,0.24459256039843208,0.2987323877278924,true,0.01252198498955021,0.03584826541492134,true,1641
custm2hZdfZKpL5xGCUpShF23h7uXFVtL6fK7r5Ca7g,5ni6KoVM62cRJNfFFKGdiyDfYbKWWAGZ21cfGZcj1y66,"Custodian 💼 0% fees +MEV!",0.38329823505816285,0.26957982350581633,1274.0833333333333,896.0833333333335,3324,0.24072966580042998,0.3005190255347814,true,0.011282577860283062,0.03708767254418849,true,1357
8JpfpVyew5Y9cLQCHkt5gqT4vDZLL46ZknMbSThVjzrg,DUCKsGEPEdNv9QeskPNwoJdWgAXjxUFrkNDEKjAnLWyY,"ARCHER 0% commission + MEV",0.37792127921279217,0.2688730012300123,1638.666666666667,1165.8333333333333,4336,0.2435139261126587,0.2958401624578701,true,0.01288817193867675,0.0354820784657948,true,1787
STAKEmdfirzRm34Q4WrBiUQBnn6AaadYq4oq5hfuBZe,HAK7iPgQTFwqEzPfVrRDbG5epFdk1dsA9qQexytsDoes,"StakeShip 🛳  Additional rewards",0.3799469111969112,0.2661411411411411,2361.75,1654.3333333333333,6216,0.2449199976752116,0.28849846658433526,true,0.014749939204613514,0.03362031119985803,true,2512
Goo7uPA1ASVX2Ws4JW1eAjQxBcTtjMdpAHBtPBzi8yN6,H7JJ6aE73ufbUuDCZSQMxguQsj28XHe4VQyMk2hsVGoo,"GOOSE",0.37736406619385343,0.2637411347517731,851.3333333333334,595.0000000000001,2256,0.22930652416189168,0.30132498844287625,true,0.00852351462375733,0.039846735780714224,true,880
ALTAzqTBthbRymkWxgZFBaXsrnSfxSQZST76XSehxJVa,A1taSaBJrLMrqfWsPESYDujnZv5yD7bF35LjXoyNXhzN,"AltaBlock",0.3685589632383313,0.26332094175960347,2379.416666666667,1700,6456,0.24256601123089164,0.2851831093321566,true,0.014926975308026853,0.033443275096444694,true,2567
MRGSoA53J7i4WidVHTxawPyKdr26LdVYCywnrUZ6auT,CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,"MARGUS.ONE 💎 0% fee +MEV!",0.364643684820394,0.2607908458864427,1258.75,900.2500000000001,3452,0.23280556415208614,0.29086478968472235,true,0.011524050380700316,0.03684620002377123,true,1345
